"country";"energy_type";"year";"emission";"per_capita_emission"
"Italy";"Consumed natural gas (MMtonnes CO2)";2020;137;0.007126096
"Jamaica";"Consumed natural gas (MMtonnes CO2)";2020;1;0.007126096
"Japan";"Consumed natural gas (MMtonnes CO2)";2020;225;0.007126096
"Jordan";"Consumed natural gas (MMtonnes CO2)";2020;8;0.007126096
"Kazakhstan";"Consumed natural gas (MMtonnes CO2)";2020;31;0.007126096
"Kuwait";"Consumed natural gas (MMtonnes CO2)";2020;45;0.007126096
"Kyrgyzstan";"Consumed natural gas (MMtonnes CO2)";2020;1;0.007126096
"Latvia";"Consumed natural gas (MMtonnes CO2)";2020;2;0.007126096
"Libya";"Consumed natural gas (MMtonnes CO2)";2020;12;0.007126096
"Lithuania";"Consumed natural gas (MMtonnes CO2)";2020;5;0.007126096
"Luxembourg";"Consumed natural gas (MMtonnes CO2)";2020;1;0.007126096
"Macau";"Consumed natural gas (MMtonnes CO2)";2020;0;0.007126096
"Malaysia";"Consumed natural gas (MMtonnes CO2)";2020;70;0.007126096
"Malta";"Consumed natural gas (MMtonnes CO2)";2020;1;0.007126096
"Mexico";"Consumed natural gas (MMtonnes CO2)";2020;164;0.007126096
"Moldova";"Consumed natural gas (MMtonnes CO2)";2020;5;0.007126096
"Morocco";"Consumed natural gas (MMtonnes CO2)";2020;2;0.007126096
"Mozambique";"Consumed natural gas (MMtonnes CO2)";2020;3;0.007126096
"Netherlands";"Consumed natural gas (MMtonnes CO2)";2020;73;0.007126096
"New Zealand";"Consumed natural gas (MMtonnes CO2)";2020;9;0.007126096
"Niger";"Consumed natural gas (MMtonnes CO2)";2020;0;0.007126096
"Nigeria";"Consumed natural gas (MMtonnes CO2)";2020;37;0.007126096
"North Macedonia";"Consumed natural gas (MMtonnes CO2)";2020;1;0.007126096
"Norway";"Consumed natural gas (MMtonnes CO2)";2020;12;0.007126096
"Oman";"Consumed natural gas (MMtonnes CO2)";2020;45;0.007126096
"Pakistan";"Consumed natural gas (MMtonnes CO2)";2020;68;0.007126096
"Panama";"Consumed natural gas (MMtonnes CO2)";2020;1;0.007126096
"Papua New Guinea";"Consumed natural gas (MMtonnes CO2)";2020;0;0.007126096
"Peru";"Consumed natural gas (MMtonnes CO2)";2020;15;0.007126096
"Philippines";"Consumed natural gas (MMtonnes CO2)";2020;7;0.007126096
"Poland";"Consumed natural gas (MMtonnes CO2)";2020;38;0.007126096
"Portugal";"Consumed natural gas (MMtonnes CO2)";2020;12;0.007126096
"Puerto Rico";"Consumed natural gas (MMtonnes CO2)";2020;3;0.007126096
"Qatar";"Consumed natural gas (MMtonnes CO2)";2020;87;0.007126096
"Romania";"Consumed natural gas (MMtonnes CO2)";2020;21;0.007126096
"Russia";"Consumed natural gas (MMtonnes CO2)";2020;850;0.007126096
"Rwanda";"Consumed natural gas (MMtonnes CO2)";2020;0;0.007126096
"Saudi Arabia";"Consumed natural gas (MMtonnes CO2)";2020;223;0.007126096
"Senegal";"Consumed natural gas (MMtonnes CO2)";2020;0;0.007126096
"Serbia";"Consumed natural gas (MMtonnes CO2)";2020;5;0.007126096
"Singapore";"Consumed natural gas (MMtonnes CO2)";2020;26;0.007126096
"Slovakia";"Consumed natural gas (MMtonnes CO2)";2020;10;0.007126096
"Slovenia";"Consumed natural gas (MMtonnes CO2)";2020;2;0.007126096
"South Africa";"Consumed natural gas (MMtonnes CO2)";2020;10;0.007126096
"South Korea";"Consumed natural gas (MMtonnes CO2)";2020;114;0.007126096
"Spain";"Consumed natural gas (MMtonnes CO2)";2020;65;0.007126096
"Suriname";"Consumed natural gas (MMtonnes CO2)";2020;0;0.007126096
"Sweden";"Consumed natural gas (MMtonnes CO2)";2020;3;0.007126096
"Switzerland";"Consumed natural gas (MMtonnes CO2)";2020;7;0.007126096
"Syria";"Consumed natural gas (MMtonnes CO2)";2020;6;0.007126096
"Taiwan";"Consumed natural gas (MMtonnes CO2)";2020;50;0.007126096
"Tajikistan";"Consumed natural gas (MMtonnes CO2)";2020;0;0.007126096
"Tanzania";"Consumed natural gas (MMtonnes CO2)";2020;2;0.007126096
"Thailand";"Consumed natural gas (MMtonnes CO2)";2020;91;0.007126096
"The Bahamas";"Consumed natural gas (MMtonnes CO2)";2020;0;0.007126096
"Togo";"Consumed natural gas (MMtonnes CO2)";2020;0;0.007126096
"Trinidad and Tobago";"Consumed natural gas (MMtonnes CO2)";2020;32;0.007126096
"Tunisia";"Consumed natural gas (MMtonnes CO2)";2020;10;0.007126096
"Turkiye";"Consumed natural gas (MMtonnes CO2)";2020;92;0.007126096
"Turkmenistan";"Consumed natural gas (MMtonnes CO2)";2020;81;0.007126096
"Ukraine";"Consumed natural gas (MMtonnes CO2)";2020;55;0.007126096
"United Arab Emirates";"Consumed natural gas (MMtonnes CO2)";2020;134;0.007126096
"United Kingdom";"Consumed natural gas (MMtonnes CO2)";2020;148;0.007126096
"United States";"Consumed natural gas (MMtonnes CO2)";2020;1655;0.007126096
"Uruguay";"Consumed natural gas (MMtonnes CO2)";2020;0;0.007126096
"Uzbekistan";"Consumed natural gas (MMtonnes CO2)";2020;79;0.007126096
"Venezuela";"Consumed natural gas (MMtonnes CO2)";2020;39;0.007126096
"Vietnam";"Consumed natural gas (MMtonnes CO2)";2020;17;0.007126096
"Yemen";"Consumed natural gas (MMtonnes CO2)";2020;0;0.007126096
"Afghanistan";"Coal and coke (MMtonnes CO2)";2022;3;0.007126096
"Albania";"Coal and coke (MMtonnes CO2)";2022;1;0.007126096
"Algeria";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Angola";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Argentina";"Coal and coke (MMtonnes CO2)";2022;6;0.007126096
"Armenia";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Australia";"Coal and coke (MMtonnes CO2)";2022;157;0.007126096
"Austria";"Coal and coke (MMtonnes CO2)";2022;9;0.007126096
"Azerbaijan";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Bahrain";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Bangladesh";"Coal and coke (MMtonnes CO2)";2022;15;0.007126096
"Barbados";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Belarus";"Coal and coke (MMtonnes CO2)";2022;2;0.007126096
"Belgium";"Coal and coke (MMtonnes CO2)";2022;8;0.007126096
"Benin";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Bermuda";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Bhutan";"Coal and coke (MMtonnes CO2)";2022;1;0.007126096
"Bolivia";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Bosnia and Herzegovina";"Coal and coke (MMtonnes CO2)";2022;21;0.007126096
"Botswana";"Coal and coke (MMtonnes CO2)";2022;5;0.007126096
"Brazil";"Coal and coke (MMtonnes CO2)";2022;58;0.007126096
"Brunei";"Coal and coke (MMtonnes CO2)";2022;1;0.007126096
"Bulgaria";"Coal and coke (MMtonnes CO2)";2022;25;0.007126096
"Burma";"Coal and coke (MMtonnes CO2)";2022;3;0.007126096
"Burundi";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Cambodia";"Coal and coke (MMtonnes CO2)";2022;4;0.007126096
"Canada";"Coal and coke (MMtonnes CO2)";2022;26;0.007126096
"Chile";"Coal and coke (MMtonnes CO2)";2022;16;0.007126096
"China";"Coal and coke (MMtonnes CO2)";2022;9043;0.007126096
"Colombia";"Coal and coke (MMtonnes CO2)";2022;15;0.007126096
"Congo-Kinshasa";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Costa Rica";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Cote d'Ivoire";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Croatia";"Coal and coke (MMtonnes CO2)";2022;2;0.007126096
"Cuba";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Cyprus";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Czechia";"Coal and coke (MMtonnes CO2)";2022;52;0.007126096
"Denmark";"Coal and coke (MMtonnes CO2)";2022;4;0.007126096
"Djibouti";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Dominican Republic";"Coal and coke (MMtonnes CO2)";2022;5;0.007126096
"Ecuador";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Egypt";"Coal and coke (MMtonnes CO2)";2022;6;0.007126096
"El Salvador";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Estonia";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Eswatini";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Ethiopia";"Coal and coke (MMtonnes CO2)";2022;1;0.007126096
"Faroe Islands";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Fiji";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Finland";"Coal and coke (MMtonnes CO2)";2022;9;0.007126096
"France";"Coal and coke (MMtonnes CO2)";2022;27;0.007126096
"French Polynesia";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Gabon";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Georgia";"Coal and coke (MMtonnes CO2)";2022;1;0.007126096
"Germany";"Coal and coke (MMtonnes CO2)";2022;226;0.007126096
"Ghana";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Greece";"Coal and coke (MMtonnes CO2)";2022;6;0.007126096
"Greenland";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Guatemala";"Coal and coke (MMtonnes CO2)";2022;3;0.007126096
"Guinea";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Honduras";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Hong Kong";"Coal and coke (MMtonnes CO2)";2022;14;0.007126096
"Hungary";"Coal and coke (MMtonnes CO2)";2022;5;0.007126096
"Iceland";"Coal and coke (MMtonnes CO2)";2022;1;0.007126096
"India";"Coal and coke (MMtonnes CO2)";2022;1843;0.007126096
"Indonesia";"Coal and coke (MMtonnes CO2)";2022;464;0.007126096
"Iran";"Coal and coke (MMtonnes CO2)";2022;6;0.007126096
"Iraq";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Ireland";"Coal and coke (MMtonnes CO2)";2022;3;0.007126096
"Israel";"Coal and coke (MMtonnes CO2)";2022;14;0.007126096
"Italy";"Coal and coke (MMtonnes CO2)";2022;27;0.007126096
"Jamaica";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Japan";"Coal and coke (MMtonnes CO2)";2022;409;0.007126096
"Jordan";"Coal and coke (MMtonnes CO2)";2022;1;0.007126096
"Kazakhstan";"Coal and coke (MMtonnes CO2)";2022;175;0.007126096
"Kenya";"Coal and coke (MMtonnes CO2)";2022;3;0.007126096
"Kosovo";"Coal and coke (MMtonnes CO2)";2022;6;0.007126096
"Kuwait";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Kyrgyzstan";"Coal and coke (MMtonnes CO2)";2022;5;0.007126096
"Laos";"Coal and coke (MMtonnes CO2)";2022;17;0.007126096
"Latvia";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Lebanon";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Libya";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Lithuania";"Coal and coke (MMtonnes CO2)";2022;1;0.007126096
"Luxembourg";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Madagascar";"Coal and coke (MMtonnes CO2)";2022;1;0.007126096
"Malawi";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Malaysia";"Coal and coke (MMtonnes CO2)";2022;70;0.007126096
"Maldives";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Mali";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Malta";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Mauritius";"Coal and coke (MMtonnes CO2)";2022;1;0.007126096
"Mexico";"Coal and coke (MMtonnes CO2)";2022;40;0.007126096
"Moldova";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Mongolia";"Coal and coke (MMtonnes CO2)";2022;9;0.007126096
"Montenegro";"Coal and coke (MMtonnes CO2)";2022;1;0.007126096
"Morocco";"Coal and coke (MMtonnes CO2)";2022;27;0.007126096
"Mozambique";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Namibia";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Nepal";"Coal and coke (MMtonnes CO2)";2022;2;0.007126096
"Netherlands";"Coal and coke (MMtonnes CO2)";2022;20;0.007126096
"New Caledonia";"Coal and coke (MMtonnes CO2)";2022;2;0.007126096
"New Zealand";"Coal and coke (MMtonnes CO2)";2022;4;0.007126096
"Niger";"Coal and coke (MMtonnes CO2)";2022;1;0.007126096
"Nigeria";"Coal and coke (MMtonnes CO2)";2022;7;0.007126096
"North Korea";"Coal and coke (MMtonnes CO2)";2022;52;0.007126096
"North Macedonia";"Coal and coke (MMtonnes CO2)";2022;3;0.007126096
"Norway";"Coal and coke (MMtonnes CO2)";2022;3;0.007126096
"Oman";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Pakistan";"Coal and coke (MMtonnes CO2)";2022;71;0.007126096
"Panama";"Coal and coke (MMtonnes CO2)";2022;2;0.007126096
"Paraguay";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Peru";"Coal and coke (MMtonnes CO2)";2022;2;0.007126096
"Philippines";"Coal and coke (MMtonnes CO2)";2022;77;0.007126096
"Poland";"Coal and coke (MMtonnes CO2)";2022;161;0.007126096
"Portugal";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Puerto Rico";"Coal and coke (MMtonnes CO2)";2022;3;0.007126096
"Qatar";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Romania";"Coal and coke (MMtonnes CO2)";2022;17;0.007126096
"Russia";"Coal and coke (MMtonnes CO2)";2022;545;0.007126096
"Rwanda";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Saudi Arabia";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Senegal";"Coal and coke (MMtonnes CO2)";2022;1;0.007126096
"Serbia";"Coal and coke (MMtonnes CO2)";2022;27;0.007126096
"Singapore";"Coal and coke (MMtonnes CO2)";2022;2;0.007126096
"Slovakia";"Coal and coke (MMtonnes CO2)";2022;9;0.007126096
"Slovenia";"Coal and coke (MMtonnes CO2)";2022;3;0.007126096
"South Africa";"Coal and coke (MMtonnes CO2)";2022;363;0.007126096
"South Korea";"Coal and coke (MMtonnes CO2)";2022;251;0.007126096
"Spain";"Coal and coke (MMtonnes CO2)";2022;16;0.007126096
"Sri Lanka";"Coal and coke (MMtonnes CO2)";2022;5;0.007126096
"Sudan";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Sweden";"Coal and coke (MMtonnes CO2)";2022;7;0.007126096
"Switzerland";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Syria";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Taiwan";"Coal and coke (MMtonnes CO2)";2022;141;0.007126096
"Tajikistan";"Coal and coke (MMtonnes CO2)";2022;5;0.007126096
"Tanzania";"Coal and coke (MMtonnes CO2)";2022;2;0.007126096
"Thailand";"Coal and coke (MMtonnes CO2)";2022;63;0.007126096
"Togo";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Trinidad and Tobago";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Tunisia";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Turkiye";"Coal and coke (MMtonnes CO2)";2022;150;0.007126096
"Turkmenistan";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Ukraine";"Coal and coke (MMtonnes CO2)";2022;52;0.007126096
"United Arab Emirates";"Coal and coke (MMtonnes CO2)";2022;8;0.007126096
"United Kingdom";"Coal and coke (MMtonnes CO2)";2022;20;0.007126096
"United States";"Coal and coke (MMtonnes CO2)";2022;939;0.007126096
"Uruguay";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Uzbekistan";"Coal and coke (MMtonnes CO2)";2022;11;0.007126096
"Venezuela";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Vietnam";"Coal and coke (MMtonnes CO2)";2022;200;0.007126096
"Yemen";"Coal and coke (MMtonnes CO2)";2022;0;0.007126096
"Zambia";"Coal and coke (MMtonnes CO2)";2022;2;0.007126096
"Zimbabwe";"Coal and coke (MMtonnes CO2)";2022;10;0.007126096
"Afghanistan";"Coal and coke (MMtonnes CO2)";2020;2;0.007126096
"Albania";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Algeria";"Coal and coke (MMtonnes CO2)";2020;1;0.007126096
"Argentina";"Coal and coke (MMtonnes CO2)";2020;5;0.007126096
"Armenia";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Australia";"Coal and coke (MMtonnes CO2)";2020;152;0.007126096
"Austria";"Coal and coke (MMtonnes CO2)";2020;9;0.007126096
"Azerbaijan";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Bangladesh";"Coal and coke (MMtonnes CO2)";2020;14;0.007126096
"Belarus";"Coal and coke (MMtonnes CO2)";2020;1;0.007126096
"Belgium";"Coal and coke (MMtonnes CO2)";2020;8;0.007126096
"Benin";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Bhutan";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Bosnia and Herzegovina";"Coal and coke (MMtonnes CO2)";2020;11;0.007126096
"Botswana";"Coal and coke (MMtonnes CO2)";2020;3;0.007126096
"Brazil";"Coal and coke (MMtonnes CO2)";2020;57;0.007126096
"Brunei";"Coal and coke (MMtonnes CO2)";2020;1;0.007126096
"Bulgaria";"Coal and coke (MMtonnes CO2)";2020;17;0.007126096
"Burma";"Coal and coke (MMtonnes CO2)";2020;5;0.007126096
"Cambodia";"Coal and coke (MMtonnes CO2)";2020;5;0.007126096
"Canada";"Coal and coke (MMtonnes CO2)";2020;39;0.007126096
"Chile";"Coal and coke (MMtonnes CO2)";2020;22;0.007126096
"China";"Coal and coke (MMtonnes CO2)";2020;8749;0.007126096
"Colombia";"Coal and coke (MMtonnes CO2)";2020;16;0.007126096
"Congo-Kinshasa";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Costa Rica";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Croatia";"Coal and coke (MMtonnes CO2)";2020;1;0.007126096
"Cuba";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Cyprus";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Czechia";"Coal and coke (MMtonnes CO2)";2020;49;0.007126096
"Denmark";"Coal and coke (MMtonnes CO2)";2020;3;0.007126096
"Dominican Republic";"Coal and coke (MMtonnes CO2)";2020;5;0.007126096
"Ecuador";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Egypt";"Coal and coke (MMtonnes CO2)";2020;5;0.007126096
"El Salvador";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Estonia";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Eswatini";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Ethiopia";"Coal and coke (MMtonnes CO2)";2020;1;0.007126096
"Fiji";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Finland";"Coal and coke (MMtonnes CO2)";2020;8;0.007126096
"France";"Coal and coke (MMtonnes CO2)";2020;22;0.007126096
"Georgia";"Coal and coke (MMtonnes CO2)";2020;1;0.007126096
"Germany";"Coal and coke (MMtonnes CO2)";2020;174;0.007126096
"Ghana";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Greece";"Coal and coke (MMtonnes CO2)";2020;7;0.007126096
"Guatemala";"Coal and coke (MMtonnes CO2)";2020;6;0.007126096
"Honduras";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Hong Kong";"Coal and coke (MMtonnes CO2)";2020;13;0.007126096
"Hungary";"Coal and coke (MMtonnes CO2)";2020;7;0.007126096
"Iceland";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"India";"Coal and coke (MMtonnes CO2)";2020;1661;0.007126096
"Indonesia";"Coal and coke (MMtonnes CO2)";2020;256;0.007126096
"Iran";"Coal and coke (MMtonnes CO2)";2020;4;0.007126096
"Ireland";"Coal and coke (MMtonnes CO2)";2020;2;0.007126096
"Israel";"Coal and coke (MMtonnes CO2)";2020;12;0.007126096
"Italy";"Coal and coke (MMtonnes CO2)";2020;20;0.007126096
"Jamaica";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Japan";"Coal and coke (MMtonnes CO2)";2020;427;0.007126096
"Jordan";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Kazakhstan";"Coal and coke (MMtonnes CO2)";2020;185;0.007126096
"Kenya";"Coal and coke (MMtonnes CO2)";2020;2;0.007126096
"Kosovo";"Coal and coke (MMtonnes CO2)";2020;6;0.007126096
"Kuwait";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Kyrgyzstan";"Coal and coke (MMtonnes CO2)";2020;3;0.007126096
"Laos";"Coal and coke (MMtonnes CO2)";2020;18;0.007126096
"Latvia";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Lebanon";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Lithuania";"Coal and coke (MMtonnes CO2)";2020;1;0.007126096
"Luxembourg";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Madagascar";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Malawi";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Malaysia";"Coal and coke (MMtonnes CO2)";2020;76;0.007126096
"Malta";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Mauritius";"Coal and coke (MMtonnes CO2)";2020;2;0.007126096
"Mexico";"Coal and coke (MMtonnes CO2)";2020;37;0.007126096
"Moldova";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Mongolia";"Coal and coke (MMtonnes CO2)";2020;13;0.007126096
"Montenegro";"Coal and coke (MMtonnes CO2)";2020;1;0.007126096
"Morocco";"Coal and coke (MMtonnes CO2)";2020;21;0.007126096
"Mozambique";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Namibia";"Coal and coke (MMtonnes CO2)";2020;0;0.007126096
"Nepal";"Coal and coke (MMtonnes CO2)";2020;1;0.007126096
"Netherlands";"Coal and coke (MMtonnes CO2)";2020;20;0.007126096
"New Caledonia";"Coal and coke (MMtonnes CO2)";2020;3;0.007126096
"New Zealand";"Coal and coke (MMtonnes CO2)";2020;5;0.007126096
"Niger";"Coal and coke (MMtonnes CO2)";2020;1;0.007126096
"Nigeria";"Coal and coke (MMtonnes CO2)";2020;6;0.007126096
