"country","energy","year","production"
"Romania","Nuclear, renewables, and other (quad Btu)",2023,0
"Russia","Nuclear, renewables, and other (quad Btu)",2023,3
"Rwanda","Nuclear, renewables, and other (quad Btu)",2023,0
"Saint Kitts and Nevis","Nuclear, renewables, and other (quad Btu)",2023,0
"Saint Lucia","Nuclear, renewables, and other (quad Btu)",2023,0
"Saint Vincent/Grenadines","Nuclear, renewables, and other (quad Btu)",2023,0
"Samoa","Nuclear, renewables, and other (quad Btu)",2023,0
"Sao Tome and Principe","Nuclear, renewables, and other (quad Btu)",2023,0
"Saudi Arabia","Nuclear, renewables, and other (quad Btu)",2023,0
"Senegal","Nuclear, renewables, and other (quad Btu)",2023,0
"Serbia","Nuclear, renewables, and other (quad Btu)",2023,0
"Seychelles","Nuclear, renewables, and other (quad Btu)",2023,0
"Sierra Leone","Nuclear, renewables, and other (quad Btu)",2023,0
"Singapore","Nuclear, renewables, and other (quad Btu)",2023,0
"Slovakia","Nuclear, renewables, and other (quad Btu)",2023,0
"Slovenia","Nuclear, renewables, and other (quad Btu)",2023,0
"Solomon Islands","Nuclear, renewables, and other (quad Btu)",2023,0
"Somalia","Nuclear, renewables, and other (quad Btu)",2023,0
"South Africa","Nuclear, renewables, and other (quad Btu)",2023,0
"South Korea","Nuclear, renewables, and other (quad Btu)",2023,2
"South Sudan","Nuclear, renewables, and other (quad Btu)",2023,0
"Spain","Nuclear, renewables, and other (quad Btu)",2023,1
"Sri Lanka","Nuclear, renewables, and other (quad Btu)",2023,0
"Sudan","Nuclear, renewables, and other (quad Btu)",2023,0
"Suriname","Nuclear, renewables, and other (quad Btu)",2023,0
"Sweden","Nuclear, renewables, and other (quad Btu)",2023,1
"Switzerland","Nuclear, renewables, and other (quad Btu)",2023,0
"Syria","Nuclear, renewables, and other (quad Btu)",2023,0
"Taiwan","Nuclear, renewables, and other (quad Btu)",2023,0
"Tajikistan","Nuclear, renewables, and other (quad Btu)",2023,0
"Tanzania","Nuclear, renewables, and other (quad Btu)",2023,0
"Thailand","Nuclear, renewables, and other (quad Btu)",2023,0
"The Bahamas","Nuclear, renewables, and other (quad Btu)",2023,0
"Timor-Leste","Nuclear, renewables, and other (quad Btu)",2023,0
"Togo","Nuclear, renewables, and other (quad Btu)",2023,0
"Tonga","Nuclear, renewables, and other (quad Btu)",2023,0
"Trinidad and Tobago","Nuclear, renewables, and other (quad Btu)",2023,0
"Tunisia","Nuclear, renewables, and other (quad Btu)",2023,0
"Turkiye","Nuclear, renewables, and other (quad Btu)",2023,0
"Turkmenistan","Nuclear, renewables, and other (quad Btu)",2023,0
"Turks and Caicos Islands","Nuclear, renewables, and other (quad Btu)",2023,0
"U.S. Virgin Islands","Nuclear, renewables, and other (quad Btu)",2023,0
"Uganda","Nuclear, renewables, and other (quad Btu)",2023,0
"Ukraine","Nuclear, renewables, and other (quad Btu)",2023,1
"United Arab Emirates","Nuclear, renewables, and other (quad Btu)",2023,0
"United Kingdom","Nuclear, renewables, and other (quad Btu)",2023,1
"United States","Nuclear, renewables, and other (quad Btu)",2023,17
"Uruguay","Nuclear, renewables, and other (quad Btu)",2023,0
"Uzbekistan","Nuclear, renewables, and other (quad Btu)",2023,0
"Vanuatu","Nuclear, renewables, and other (quad Btu)",2023,0
"Venezuela","Nuclear, renewables, and other (quad Btu)",2023,0
"Vietnam","Nuclear, renewables, and other (quad Btu)",2023,1
"Yemen","Nuclear, renewables, and other (quad Btu)",2023,0
"Zambia","Nuclear, renewables, and other (quad Btu)",2023,0
"Zimbabwe","Nuclear, renewables, and other (quad Btu)",2023,0
"Afghanistan","Nuclear, renewables, and other (quad Btu)",2021,0
"Albania","Nuclear, renewables, and other (quad Btu)",2021,0
"Algeria","Nuclear, renewables, and other (quad Btu)",2021,0
"American Samoa","Nuclear, renewables, and other (quad Btu)",2021,0
"Angola","Nuclear, renewables, and other (quad Btu)",2021,0
"Antigua and Barbuda","Nuclear, renewables, and other (quad Btu)",2021,0
"Argentina","Nuclear, renewables, and other (quad Btu)",2021,0
"Armenia","Nuclear, renewables, and other (quad Btu)",2021,0
"Aruba","Nuclear, renewables, and other (quad Btu)",2021,0
"Australia","Nuclear, renewables, and other (quad Btu)",2021,0
"Austria","Nuclear, renewables, and other (quad Btu)",2021,0
"Azerbaijan","Nuclear, renewables, and other (quad Btu)",2021,0
"Bahrain","Nuclear, renewables, and other (quad Btu)",2021,0
"Bangladesh","Nuclear, renewables, and other (quad Btu)",2021,0
"Barbados","Nuclear, renewables, and other (quad Btu)",2021,0
"Belarus","Nuclear, renewables, and other (quad Btu)",2021,0
"Belgium","Nuclear, renewables, and other (quad Btu)",2021,1
"Belize","Nuclear, renewables, and other (quad Btu)",2021,0
"Benin","Nuclear, renewables, and other (quad Btu)",2021,0
"Bermuda","Nuclear, renewables, and other (quad Btu)",2021,0
"Bhutan","Nuclear, renewables, and other (quad Btu)",2021,0
"Bolivia","Nuclear, renewables, and other (quad Btu)",2021,0
"Bosnia and Herzegovina","Nuclear, renewables, and other (quad Btu)",2021,0
"Botswana","Nuclear, renewables, and other (quad Btu)",2021,0
"Brazil","Nuclear, renewables, and other (quad Btu)",2021,3
"British Virgin Islands","Nuclear, renewables, and other (quad Btu)",2021,0
"Brunei","Nuclear, renewables, and other (quad Btu)",2021,0
"Bulgaria","Nuclear, renewables, and other (quad Btu)",2021,0
"Burkina Faso","Nuclear, renewables, and other (quad Btu)",2021,0
"Burma","Nuclear, renewables, and other (quad Btu)",2021,0
"Burundi","Nuclear, renewables, and other (quad Btu)",2021,0
"Cabo Verde","Nuclear, renewables, and other (quad Btu)",2021,0
"Cambodia","Nuclear, renewables, and other (quad Btu)",2021,0
"Cameroon","Nuclear, renewables, and other (quad Btu)",2021,0
"Canada","Nuclear, renewables, and other (quad Btu)",2021,2
"Cayman Islands","Nuclear, renewables, and other (quad Btu)",2021,0
"Central African Republic","Nuclear, renewables, and other (quad Btu)",2021,0
"Chad","Nuclear, renewables, and other (quad Btu)",2021,0
"Chile","Nuclear, renewables, and other (quad Btu)",2021,0
"China","Nuclear, renewables, and other (quad Btu)",2021,14
"Colombia","Nuclear, renewables, and other (quad Btu)",2021,0
"Congo-Brazzaville","Nuclear, renewables, and other (quad Btu)",2021,0
"Congo-Kinshasa","Nuclear, renewables, and other (quad Btu)",2021,0
"Cook Islands","Nuclear, renewables, and other (quad Btu)",2021,0
"Costa Rica","Nuclear, renewables, and other (quad Btu)",2021,0
"Cote d'Ivoire","Nuclear, renewables, and other (quad Btu)",2021,0
"Croatia","Nuclear, renewables, and other (quad Btu)",2021,0
"Cuba","Nuclear, renewables, and other (quad Btu)",2021,0
"Cyprus","Nuclear, renewables, and other (quad Btu)",2021,0
"Czechia","Nuclear, renewables, and other (quad Btu)",2021,0
"Denmark","Nuclear, renewables, and other (quad Btu)",2021,0
"Djibouti","Nuclear, renewables, and other (quad Btu)",2021,0
"Dominica","Nuclear, renewables, and other (quad Btu)",2021,0
"Dominican Republic","Nuclear, renewables, and other (quad Btu)",2021,0
"Ecuador","Nuclear, renewables, and other (quad Btu)",2021,0
"Egypt","Nuclear, renewables, and other (quad Btu)",2021,0
"El Salvador","Nuclear, renewables, and other (quad Btu)",2021,0
"Equatorial Guinea","Nuclear, renewables, and other (quad Btu)",2021,0
"Eritrea","Nuclear, renewables, and other (quad Btu)",2021,0
"Estonia","Nuclear, renewables, and other (quad Btu)",2021,0
"Eswatini","Nuclear, renewables, and other (quad Btu)",2021,0
"Ethiopia","Nuclear, renewables, and other (quad Btu)",2021,0
"Falkland Islands","Nuclear, renewables, and other (quad Btu)",2021,0
"Faroe Islands","Nuclear, renewables, and other (quad Btu)",2021,0
"Fiji","Nuclear, renewables, and other (quad Btu)",2021,0
"Finland","Nuclear, renewables, and other (quad Btu)",2021,0
"France","Nuclear, renewables, and other (quad Btu)",2021,4
"French Polynesia","Nuclear, renewables, and other (quad Btu)",2021,0
"Gabon","Nuclear, renewables, and other (quad Btu)",2021,0
"Gambia, The","Nuclear, renewables, and other (quad Btu)",2021,0
"Georgia","Nuclear, renewables, and other (quad Btu)",2021,0
"Germany","Nuclear, renewables, and other (quad Btu)",2021,2
"Ghana","Nuclear, renewables, and other (quad Btu)",2021,0
"Greece","Nuclear, renewables, and other (quad Btu)",2021,0
"Greenland","Nuclear, renewables, and other (quad Btu)",2021,0
"Grenada","Nuclear, renewables, and other (quad Btu)",2021,0
"Guam","Nuclear, renewables, and other (quad Btu)",2021,0
"Guatemala","Nuclear, renewables, and other (quad Btu)",2021,0
"Guinea","Nuclear, renewables, and other (quad Btu)",2021,0
"Guinea-Bissau","Nuclear, renewables, and other (quad Btu)",2021,0
"Guyana","Nuclear, renewables, and other (quad Btu)",2021,0
"Haiti","Nuclear, renewables, and other (quad Btu)",2021,0
"Honduras","Nuclear, renewables, and other (quad Btu)",2021,0
"Hong Kong","Nuclear, renewables, and other (quad Btu)",2021,0
"Hungary","Nuclear, renewables, and other (quad Btu)",2021,0
"Iceland","Nuclear, renewables, and other (quad Btu)",2021,0
"India","Nuclear, renewables, and other (quad Btu)",2021,2
"Indonesia","Nuclear, renewables, and other (quad Btu)",2021,1
"Iran","Nuclear, renewables, and other (quad Btu)",2021,0
"Iraq","Nuclear, renewables, and other (quad Btu)",2021,0
"Ireland","Nuclear, renewables, and other (quad Btu)",2021,0
"Israel","Nuclear, renewables, and other (quad Btu)",2021,0
"Italy","Nuclear, renewables, and other (quad Btu)",2021,1
"Jamaica","Nuclear, renewables, and other (quad Btu)",2021,0
"Japan","Nuclear, renewables, and other (quad Btu)",2021,2
"Jordan","Nuclear, renewables, and other (quad Btu)",2021,0
"Kazakhstan","Nuclear, renewables, and other (quad Btu)",2021,0
"Kenya","Nuclear, renewables, and other (quad Btu)",2021,0
"Kiribati","Nuclear, renewables, and other (quad Btu)",2021,0
"Kosovo","Nuclear, renewables, and other (quad Btu)",2021,0
"Kuwait","Nuclear, renewables, and other (quad Btu)",2021,0
"Kyrgyzstan","Nuclear, renewables, and other (quad Btu)",2021,0
"Laos","Nuclear, renewables, and other (quad Btu)",2021,0
"Latvia","Nuclear, renewables, and other (quad Btu)",2021,0
"Lebanon","Nuclear, renewables, and other (quad Btu)",2021,0
"Lesotho","Nuclear, renewables, and other (quad Btu)",2021,0
"Liberia","Nuclear, renewables, and other (quad Btu)",2021,0
"Libya","Nuclear, renewables, and other (quad Btu)",2021,0
"Lithuania","Nuclear, renewables, and other (quad Btu)",2021,0
"Luxembourg","Nuclear, renewables, and other (quad Btu)",2021,0
"Macau","Nuclear, renewables, and other (quad Btu)",2021,0
"Madagascar","Nuclear, renewables, and other (quad Btu)",2021,0
"Malawi","Nuclear, renewables, and other (quad Btu)",2021,0
"Malaysia","Nuclear, renewables, and other (quad Btu)",2021,0
"Maldives","Nuclear, renewables, and other (quad Btu)",2021,0
"Mali","Nuclear, renewables, and other (quad Btu)",2021,0
"Malta","Nuclear, renewables, and other (quad Btu)",2021,0
"Mauritania","Nuclear, renewables, and other (quad Btu)",2021,0
"Mauritius","Nuclear, renewables, and other (quad Btu)",2021,0
"Mexico","Nuclear, renewables, and other (quad Btu)",2021,0
"Moldova","Nuclear, renewables, and other (quad Btu)",2021,0
"Mongolia","Nuclear, renewables, and other (quad Btu)",2021,0
"Montenegro","Nuclear, renewables, and other (quad Btu)",2021,0
"Montserrat","Nuclear, renewables, and other (quad Btu)",2021,0
"Morocco","Nuclear, renewables, and other (quad Btu)",2021,0
"Mozambique","Nuclear, renewables, and other (quad Btu)",2021,0
"Namibia","Nuclear, renewables, and other (quad Btu)",2021,0
"Nauru","Nuclear, renewables, and other (quad Btu)",2021,0
"Nepal","Nuclear, renewables, and other (quad Btu)",2021,0
"Netherlands","Nuclear, renewables, and other (quad Btu)",2021,0
"Netherlands Antilles","Nuclear, renewables, and other (quad Btu)",2021,0
"New Caledonia","Nuclear, renewables, and other (quad Btu)",2021,0
"New Zealand","Nuclear, renewables, and other (quad Btu)",2021,0
"Nicaragua","Nuclear, renewables, and other (quad Btu)",2021,0
"Niger","Nuclear, renewables, and other (quad Btu)",2021,0
"Nigeria","Nuclear, renewables, and other (quad Btu)",2021,0
"North Korea","Nuclear, renewables, and other (quad Btu)",2021,0
"North Macedonia","Nuclear, renewables, and other (quad Btu)",2021,0
"Norway","Nuclear, renewables, and other (quad Btu)",2021,1
"Oman","Nuclear, renewables, and other (quad Btu)",2021,0
"Pakistan","Nuclear, renewables, and other (quad Btu)",2021,0
"Palestinian Territories","Nuclear, renewables, and other (quad Btu)",2021,0
"Panama","Nuclear, renewables, and other (quad Btu)",2021,0
"Papua New Guinea","Nuclear, renewables, and other (quad Btu)",2021,0
"Paraguay","Nuclear, renewables, and other (quad Btu)",2021,0
"Peru","Nuclear, renewables, and other (quad Btu)",2021,0
"Philippines","Nuclear, renewables, and other (quad Btu)",2021,0
"Poland","Nuclear, renewables, and other (quad Btu)",2021,0
"Portugal","Nuclear, renewables, and other (quad Btu)",2021,0
"Puerto Rico","Nuclear, renewables, and other (quad Btu)",2021,0
"Qatar","Nuclear, renewables, and other (quad Btu)",2021,0
"Romania","Nuclear, renewables, and other (quad Btu)",2021,0
"Russia","Nuclear, renewables, and other (quad Btu)",2021,3
"Rwanda","Nuclear, renewables, and other (quad Btu)",2021,0
"Saint Kitts and Nevis","Nuclear, renewables, and other (quad Btu)",2021,0
"Saint Lucia","Nuclear, renewables, and other (quad Btu)",2021,0
"Saint Vincent/Grenadines","Nuclear, renewables, and other (quad Btu)",2021,0
"Samoa","Nuclear, renewables, and other (quad Btu)",2021,0
"Sao Tome and Principe","Nuclear, renewables, and other (quad Btu)",2021,0
"Saudi Arabia","Nuclear, renewables, and other (quad Btu)",2021,0
"Senegal","Nuclear, renewables, and other (quad Btu)",2021,0
"Serbia","Nuclear, renewables, and other (quad Btu)",2021,0
"Seychelles","Nuclear, renewables, and other (quad Btu)",2021,0
"Sierra Leone","Nuclear, renewables, and other (quad Btu)",2021,0
"Singapore","Nuclear, renewables, and other (quad Btu)",2021,0
"Slovakia","Nuclear, renewables, and other (quad Btu)",2021,0
"Slovenia","Nuclear, renewables, and other (quad Btu)",2021,0
"Solomon Islands","Nuclear, renewables, and other (quad Btu)",2021,0
"Somalia","Nuclear, renewables, and other (quad Btu)",2021,0
"South Africa","Nuclear, renewables, and other (quad Btu)",2021,0
"South Korea","Nuclear, renewables, and other (quad Btu)",2021,2
"South Sudan","Nuclear, renewables, and other (quad Btu)",2021,0
"Spain","Nuclear, renewables, and other (quad Btu)",2021,1
"Sri Lanka","Nuclear, renewables, and other (quad Btu)",2021,0
"Sudan","Nuclear, renewables, and other (quad Btu)",2021,0
"Suriname","Nuclear, renewables, and other (quad Btu)",2021,0
"Sweden","Nuclear, renewables, and other (quad Btu)",2021,1
"Switzerland","Nuclear, renewables, and other (quad Btu)",2021,0
"Syria","Nuclear, renewables, and other (quad Btu)",2021,0
"Taiwan","Nuclear, renewables, and other (quad Btu)",2021,0
"Tajikistan","Nuclear, renewables, and other (quad Btu)",2021,0
"Tanzania","Nuclear, renewables, and other (quad Btu)",2021,0
"Thailand","Nuclear, renewables, and other (quad Btu)",2021,0
"The Bahamas","Nuclear, renewables, and other (quad Btu)",2021,0
"Timor-Leste","Nuclear, renewables, and other (quad Btu)",2021,0
"Togo","Nuclear, renewables, and other (quad Btu)",2021,0
"Tonga","Nuclear, renewables, and other (quad Btu)",2021,0
"Trinidad and Tobago","Nuclear, renewables, and other (quad Btu)",2021,0
"Tunisia","Nuclear, renewables, and other (quad Btu)",2021,0
"Turkiye","Nuclear, renewables, and other (quad Btu)",2021,0
"Turkmenistan","Nuclear, renewables, and other (quad Btu)",2021,0
"Turks and Caicos Islands","Nuclear, renewables, and other (quad Btu)",2021,0
"U.S. Virgin Islands","Nuclear, renewables, and other (quad Btu)",2021,0
"Uganda","Nuclear, renewables, and other (quad Btu)",2021,0
"Ukraine","Nuclear, renewables, and other (quad Btu)",2021,1
"United Arab Emirates","Nuclear, renewables, and other (quad Btu)",2021,0
"United Kingdom","Nuclear, renewables, and other (quad Btu)",2021,1
"United States","Nuclear, renewables, and other (quad Btu)",2021,16
"Uruguay","Nuclear, renewables, and other (quad Btu)",2021,0
"Uzbekistan","Nuclear, renewables, and other (quad Btu)",2021,0
"Vanuatu","Nuclear, renewables, and other (quad Btu)",2021,0
